Trajectories
200
,,Remi:T1,,,Remi:T13,,,Remi:XYPH,,,Remi:VTR1,,,Remi:VT2,,,Remi:TV3,,,Remi:DRSC,,,Remi:CDSC,,,Remi:ACRM,,,Remi:SC1,,,Remi:SC2,,,Remi:GRTB,,,Remi:LEPI,,,Remi:MEPI,,,Remi:TRIC,,,Remi:OLEC,,,Remi:MSTY,,,Remi:LSTY,,,Remi:MDCR,,,Remi:ACCB,,,Remi:MCP5,,,Remi:MCP2,,,Remi:ILWG,,,Remi:ISCM,,,Remi:CRS,,,Remi:CDS,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
604,0,-106.368,191.577,655.365,-120.606,422.302,648.524,-74.3225,341.176,333.5,-187.132,401.78,631.527,,,,,,,-161.177,198.525,615.938,-171.132,253.7,599.754,-207.263,172.375,457.245,-208.161,164.848,498.061,-207.116,207.097,485.166,-192.398,141.756,436.132,-179.353,218.893,294.629,-119.741,211.554,294.5,-189.435,231.325,383.258,-168.364,250.772,320.76,-87.9872,201.512,119.36,-133.13,223.465,115.006,-135.198,192.738,190,-122.752,239.019,86.6145,-117.336,201.549,36.2969,-69.3657,200.442,49.5619,-259.204,602.548,595.018,-307.806,632.657,472.397,-215.239,641.855,595.375,-233.121,686.395,553.042
605,0,-106.134,191.792,655.153,-120.382,422.359,648.414,-74.1099,341.301,333.405,-187.264,401.854,631.317,,,,,,,-161.015,198.863,616.021,-171.153,253.785,600.302,-206.998,172.686,457.183,-208.112,165.007,498.114,-206.896,207.351,485.229,-192.223,141.986,436.193,-179.163,219.137,294.591,-119.683,211.863,294.434,-189.326,231.481,383.291,-168.305,250.991,320.765,-88.1152,201.636,119.134,-133.062,223.568,114.952,-135.116,192.872,190.034,-122.63,239.06,86.7297,-117.327,201.494,36.2757,-69.0007,200.421,49.5624,-259.2,602.654,595.041,-307.721,633.666,472.318,-215.259,641.929,595.443,-233.149,686.41,552.918
606,0,-106.358,192.234,655.655,-120.61,422.781,648.557,-73.9515,341.594,333.467,-187.054,402.33,631.715,,,,,,,-160.701,199.184,615.854,-171.118,253.952,600.427,-206.695,172.792,457.319,-207.843,165.418,497.895,-206.566,207.66,485.359,-191.859,142.36,435.797,-178.846,219.508,294.22,-119.383,211.932,294.451,-188.918,231.758,383.011,-168.163,251.16,320.763,-88.0043,201.913,119.239,-132.903,223.629,115.017,-134.976,192.917,189.988,-118.839,239.843,82.7454,-117.23,201.546,36.3065,-69.1465,200.341,49.415,-259.253,602.782,595.009,-307.972,633.968,472.38,-215.385,642.143,595.523,-233.358,686.634,552.942
607,0,-105.897,192.211,655.343,-120.795,422.953,648.311,-73.7619,341.983,333.689,-187.382,401.822,630.977,,,,,,,-160.672,199.46,616.004,-171.001,254.116,600.73,-206.473,173.273,457.177,-207.719,165.604,497.994,-206.366,207.901,485.33,-191.66,142.614,435.788,-178.704,219.705,294.226,-118.479,212.351,294.396,-188.502,232.069,382.543,-168.113,251.207,320.855,-87.8655,202.092,119.189,-132.883,223.645,115.138,-134.954,193.108,190.283,-118.647,239.907,82.7886,-117.204,201.48,36.3141,-69.2206,200.325,49.3244,-259.317,603.025,594.994,-307.971,633.825,472.377,-215.487,642.385,595.336,-233.39,686.555,552.713
608,0,-105.769,192.51,655.449,-120.52,423.184,648.252,-73.6006,342.147,333.676,-186.581,402.427,631.593,,,,,,,-160.14,200.014,615.897,-171.023,254.081,601.437,-206.248,173.526,457.305,-207.568,165.856,498.025,-206.163,208.139,485.293,-191.618,142.822,436.118,-178.552,219.871,294.064,-118.442,212.319,294.445,-188.681,232.164,383.058,-168.018,251.397,320.912,-87.9865,202.336,119.181,-132.691,223.722,115.077,-134.82,193.201,190.346,-118.592,239.937,82.8023,-117.145,201.538,36.3299,-69.1864,200.388,49.3856,-259.344,603.123,594.922,-307.967,633.656,472.231,-215.45,642.55,595.303,-233.694,686.825,552.898
609,0,-105.688,193.364,655.341,-120.169,423.354,648.299,-73.6452,342.763,333.414,-187.982,400.694,625.441,,,,,,,-160.017,200.112,616.094,-171.016,254.164,601.457,-206.095,173.807,457.268,-207.392,166.119,498.146,-205.992,208.34,485.364,-191.3,143.161,435.752,-178.355,220.029,293.936,-118.225,212.31,294.464,-188.483,232.346,383.106,-167.924,251.601,320.892,-87.644,202.121,119.077,-132.622,223.698,115.19,-134.665,193.313,190.253,-118.54,239.891,82.8172,-117.221,201.481,36.3409,-69.1271,200.331,49.4312,-259.344,603.42,594.821,-308.301,632.748,472.198,-215.419,642.735,595.21,-233.743,686.995,552.913
610,0,-105.132,193.227,654.805,-119.765,423.906,648.056,-73.6335,343.12,333.37,-188.087,398.234,629.183,,,,,,,-159.775,200.298,616.075,-170.836,254.273,601.742,-205.924,174.051,457.363,-207.27,166.3,498.27,-205.905,208.625,485.294,-191.322,143.172,436.254,-178.261,220.177,293.991,-117.982,212.475,294.573,-188.447,232.366,383.565,-167.659,251.799,320.829,-87.4779,202.295,119.007,-132.526,223.821,115.153,-134.594,193.449,190.322,-118.447,239.99,82.7742,-117.181,201.475,36.4575,-69.0891,200.45,49.4944,-259.334,603.587,594.784,-308.385,632.861,472.217,-215.479,642.742,595.355,-233.818,687.02,552.696
611,0,-105.162,193.344,655.153,-119.642,423.682,648.218,-73.5456,343.556,333.324,-187.532,400.957,625.621,,,,,,,-159.434,200.597,615.897,-170.61,254.513,601.976,-205.853,174.341,457.416,-206.94,166.677,498.031,-205.759,208.878,485.297,-190.919,143.472,435.582,-178.169,220.292,293.923,-117.749,212.339,294.632,-188.251,232.555,383.692,-167.547,252.054,320.868,-87.0571,202.403,119.181,-132.458,223.875,115.136,-134.421,193.62,190.199,-118.292,240.08,82.8405,-117.012,201.528,36.3808,-69.0412,200.466,49.4983,-259.354,603.772,594.753,-308.247,634.605,472.532,-215.522,643.192,595.17,-233.849,687.111,552.665
612,0,-105.084,193.78,655.811,-119.64,424.085,648.192,-73.4235,343.855,333.287,-187.038,401.204,625.532,,,,,,,-159.052,201.031,615.732,-170.489,254.7,602.255,-205.672,174.624,457.51,-206.915,166.777,498.414,-205.471,209.192,485.297,-191.035,143.579,436.035,-178.055,220.409,293.993,-117.582,212.503,294.667,-188.002,232.792,383.715,-167.497,252.311,320.872,-86.7521,202.378,119.178,-132.406,223.937,115.153,-134.309,193.734,190.244,-118.124,240.15,83.1705,-116.95,201.593,36.3134,-68.9659,200.511,49.4754,-259.296,603.93,594.634,-308.468,632.962,472.195,-215.56,643.214,594.951,-233.863,687.155,552.478
613,0,-104.751,194.291,655.71,-119.231,424.033,648.177,-73.3054,344.144,333.322,-187.58,395.98,629.607,,,,,,,-158.871,201.387,615.682,-170.252,254.953,602.228,-205.499,174.716,457.61,-206.695,167.11,498.44,-205.2,209.494,485.346,-190.911,143.781,435.932,-177.904,220.52,294.123,-117.625,212.628,294.524,-187.752,233.039,383.877,-167.166,252.581,320.736,-86.1241,202.348,119.79,-132.32,223.988,115.143,-134.126,193.868,190.175,-117.968,240.204,83.2071,-116.928,201.525,36.3862,-68.9664,200.482,49.4754,-259.291,604.027,594.665,-308.363,634.348,472.345,-215.606,643.262,595.209,-233.765,687.458,552.421
614,0,-104.632,194.589,656.008,-119.029,424.425,648.16,-73.2036,344.333,333.312,-185.951,402.116,632.229,,,,,,,-158.862,201.576,615.853,-170.055,255.167,602.421,-205.254,174.934,457.639,-206.457,167.37,498.426,-204.885,209.756,485.436,-190.837,144.003,436.372,-177.714,220.719,294.025,-117.481,212.836,294.61,-187.751,232.957,384.465,-166.985,252.818,320.74,-85.5974,202.405,119.967,-132.322,224.083,115.191,-134.15,194.107,189.628,-117.856,240.275,83.2117,-116.865,201.531,36.3025,-68.8747,200.485,49.4967,-259.246,604.126,594.733,-308.534,633.147,472.133,-215.634,643.462,595.067,-233.748,687.59,552.334
615,0,-104.238,194.851,655.817,-118.624,424.541,648.28,-73.1197,344.483,333.337,-185.625,402.556,632.375,,,,,,,-160.019,200.692,618.978,-169.43,255.603,601.995,-205.085,175.272,457.686,-206.22,167.66,498.439,-204.51,210.091,485.533,-190.506,144.367,436.285,-177.665,220.799,294.558,-117.429,213.151,294.507,-187.334,233.527,383.97,-167.168,252.879,320.927,-85.6153,202.374,119.903,-132.239,224.091,115.221,-134.051,194.215,189.584,-117.599,240.365,83.2479,-116.778,201.584,36.3223,-68.8017,200.434,49.2945,-259.2,604.25,594.655,-308.388,634.317,472.282,-215.643,643.72,594.91,-233.826,687.731,552.258
616,0,-103.904,195.133,655.679,-118.38,424.96,648.163,-73.0503,344.813,333.35,-187.005,396.575,629.607,,,,,,,-158.365,202.19,615.921,-169.168,255.935,602.415,-204.751,175.561,457.56,-205.846,168.102,498.282,-204.294,210.298,485.724,-190.232,144.684,436.308,-177.521,220.973,294.531,-117.663,213.565,294.349,-187.152,233.795,383.94,-167.164,253.066,320.972,-85.4786,202.48,119.869,-132.222,224.135,115.267,-133.98,194.294,189.788,-117.566,240.357,83.2178,-116.793,201.664,36.2425,-68.7551,200.528,49.2992,-258.911,604.347,594.958,-308.393,634.117,472.154,-215.609,644.275,595.202,-233.916,688.046,552.29
617,0,-103.786,195.656,655.995,-118.171,425.012,648.253,-72.8003,344.685,333.632,-184.845,403.73,632.391,,,,,,,-159.528,201.407,619.028,-168.96,256.215,602.319,-204.512,175.992,457.484,-205.743,168.236,498.392,-204.104,210.55,485.686,-190.09,144.92,436.513,-177.429,221.095,294.887,-117.743,213.945,294.206,-186.63,234.151,383.496,-166.858,253.33,320.896,-85.6795,202.194,119.627,-132.15,224.22,115.279,-133.821,194.409,189.679,-117.474,240.421,83.0956,-116.748,201.579,36.3536,-68.7141,200.511,49.3546,-259.132,604.674,594.524,-308.249,634.495,472.083,-215.767,644.361,594.949,-234.117,687.834,551.827
618,0,-103.488,196.023,655.686,-117.898,425.312,647.894,-72.9347,345.095,333.357,-186.679,397.448,629.846,,,,,,,-159.189,201.85,619.102,-168.581,256.644,602.076,-204.268,176.21,457.58,-205.493,168.621,498.438,-203.965,210.77,485.6,-189.926,145.08,436.672,-177.124,221.488,294.562,-117.755,214.336,294.052,-186.8,234.155,384.049,-166.729,253.45,320.945,-85.4419,202.551,119.8,-132.046,224.239,115.339,-133.664,194.594,189.416,-117.503,240.479,83.2719,-116.722,201.641,36.334,-68.5669,200.573,49.4332,-259.069,604.862,594.507,-308.31,634.915,472.122,-215.647,644.629,595.068,-234.269,687.171,550.922
619,0,-103.197,196.492,655.644,-117.648,425.591,647.756,-73.1583,345.959,333.139,-186.436,397.808,629.89,,,,,,,-159.148,202.193,619.172,-168.218,256.952,602.141,-204.17,176.45,457.631,-205.268,168.858,498.333,-203.806,211.046,485.601,-189.543,145.575,436.103,-177.04,221.615,294.88,-117.682,214.597,294.046,-186.631,234.357,384.094,-166.433,253.659,320.818,-85.8641,202.413,119.356,-131.988,224.331,115.28,-133.563,194.781,189.648,-117.462,240.47,83.1532,-116.65,201.711,36.2765,-68.7515,200.496,49.2317,-259.051,605.083,594.533,-308.515,634.3,471.955,-215.663,644.69,595.157,-234.226,688.139,551.776
620,0,-102.906,197.149,655.13,-117.405,426.366,647.591,-72.821,345.745,333.363,-186.205,398.28,629.983,,,,,,,-158.981,202.528,619.045,-168.109,257.236,602.258,-203.711,176.922,457.671,-205.259,168.981,498.528,-203.541,211.358,485.619,-189.29,145.739,436.004,-176.929,221.774,294.981,-117.612,214.968,293.964,-186.505,234.416,384.264,-166.597,253.746,320.957,-85.1905,202.632,119.818,-131.86,224.416,115.248,-133.381,194.952,189.349,-117.255,240.615,83.1897,-116.666,201.623,36.3881,-68.6106,200.442,49.3817,-258.799,605.201,594.481,-308.117,635.675,472.021,-215.693,644.849,595.071,-233.939,688.627,551.868
621,0,-102.285,197.471,654.686,-117.018,426.348,647.636,-73.0646,346.353,332.832,-185.926,398.708,630.008,,,,,,,-158.513,202.853,619.047,-168.12,257.462,602.268,-203.523,177.16,457.78,-205.222,169.169,498.765,-203.301,211.616,485.651,-189.145,145.928,435.947,-176.683,222.186,294.42,-117.411,215.191,293.882,-186.448,234.588,384.415,-166.184,254.049,320.819,-85.2933,202.705,119.474,-131.774,224.496,115.275,-133.308,195.211,189.088,-117.3,240.646,83.1523,-116.649,201.689,36.4097,-68.6736,200.596,49.1931,-258.855,605.458,594.416,-308.128,635.73,471.9,-215.654,645.036,595.01,-234.324,688.398,551.631
622,0,-102.245,197.425,655.245,-116.591,426.374,647.569,-72.8721,346.516,333.142,-185.502,399.483,630.029,,,,,,,-158.248,203.162,619.055,-167.521,257.955,601.863,-203.367,177.326,457.963,-205.005,169.427,498.788,-203.033,211.882,485.774,-189.14,145.988,436.455,-176.5,222.107,295.074,-117.283,215.368,293.837,-186.191,234.788,384.374,-165.888,254.238,320.71,-86.0019,202.706,119.087,-131.689,224.588,115.319,-133.11,195.238,189.616,-117.222,240.687,83.0889,-116.656,201.639,36.3494,-68.482,200.623,49.2995,-258.62,605.629,594.405,-308.182,635.781,471.781,-215.563,645.226,594.966,-234.284,688.685,551.548
623,0,-101.665,197.815,654.885,-116.227,426.73,647.366,-72.7711,346.797,333.164,-185.073,400.338,630.157,,,,,,,-157.902,203.654,619.068,-167.248,258.572,601.263,-203.28,177.59,457.915,-204.774,169.72,498.856,-202.802,212.167,485.855,-189.143,146.088,436.72,-176.305,222.484,294.577,-117.157,215.655,293.716,-185.824,235.218,384.019,-165.97,254.378,320.847,-82.7737,204.488,119.96,-131.648,224.676,115.332,-133.109,195.607,189.176,-117.348,240.7,83.0252,-116.591,201.727,36.3124,-68.537,200.522,49.2941,-258.68,605.904,594.259,-308.074,636.586,471.887,-215.514,645.48,594.813,-234.342,688.912,551.521
624,0,-101.593,198.327,655.395,-115.872,426.881,647.351,-72.6762,346.925,333.063,-182.367,407.254,632.296,,,,,,,-156.798,204.862,616.89,-166.409,259.268,600.365,-203.044,177.851,457.859,-204.477,170.068,498.84,-202.513,212.439,485.962,-189.037,146.234,436.937,-176.112,222.66,294.444,-117.063,215.899,293.926,-185.683,235.387,384.346,-165.872,254.548,320.822,-85.675,203.175,118.979,-131.587,224.763,115.25,-133.027,195.819,188.791,-121.011,239.956,86.0262,-116.534,201.794,36.2965,-68.4417,200.618,49.2253,-258.434,606.054,594.277,-307.731,636.596,471.868,-215.356,645.683,594.791,-234.311,689.18,551.522
625,0,-101.564,198.775,655.813,-115.432,427.145,647.443,-72.8001,347.486,332.942,-182.47,407.018,632.099,,,,,,,-156.617,205.165,617.123,-166.132,259.57,600.566,-203.097,177.855,458.134,-204.195,170.344,498.934,-202.394,212.644,485.942,-188.767,146.605,436.709,-176.098,222.681,294.593,-117.016,215.831,294.073,-185.416,235.71,384.226,-165.638,254.81,320.682,-83.0325,204.451,119.679,-131.445,224.839,115.305,-132.916,195.818,189.235,-120.61,240.224,85.5596,-116.425,201.78,36.2841,-68.4504,200.592,49.2556,-258.303,606.318,594.197,-307.777,636.941,471.814,-215.285,645.899,594.634,-234.376,689.321,551.418
626,0,-101.161,199.176,655.47,-115.197,427.49,647.369,-72.7621,347.644,332.839,-182.215,407.338,632.277,,,,,,,-156.109,205.514,616.763,-165.614,260.064,600.201,-202.944,178.039,458.265,-203.974,170.678,498.923,-202.237,212.9,485.894,-188.764,146.596,437.192,-175.96,222.816,294.404,-116.845,215.873,294.107,-185.248,235.814,384.215,-165.825,254.794,320.875,-83.0155,204.512,119.718,-131.395,224.899,115.326,-132.669,195.297,190.406,-117.25,240.859,83.062,-116.516,201.792,36.2935,-68.4553,200.587,49.3066,-258.191,606.473,594.178,-307.776,637.051,471.818,-215.076,646.156,594.532,-234.354,689.666,551.463
627,0,-100.023,199.564,653.875,-114.917,427.71,647.463,-72.7811,347.845,332.675,-182.034,407.444,632.214,,,,,,,-155.807,205.875,616.672,-166.28,259.604,602.075,-202.646,178.312,458.262,-203.762,170.952,498.994,-202.056,213.158,485.898,-188.493,146.871,437.196,-175.84,222.84,294.587,-116.626,215.885,294.152,-184.963,236.067,384.133,-165.508,255.018,320.741,-84.2709,203.704,119.299,-131.406,224.918,115.344,-132.579,195.415,190.5,-117.391,240.923,82.9471,-116.563,201.73,36.317,-68.4415,200.626,49.2329,-257.996,606.639,594.224,-307.517,637.337,471.847,-215.05,646.39,594.581,-234.578,690.185,551.818
628,0,-100.297,200.135,654.615,-114.628,427.909,647.277,-72.6762,348.01,332.675,-181.83,407.671,632.28,,,,,,,-155.883,206.061,617.196,-165.33,260.547,600.543,-202.376,178.476,458.313,-203.599,171.171,499.061,-201.888,213.384,486.051,-188.227,147.199,437.124,-175.764,222.908,294.722,-116.407,215.903,294.193,-184.702,236.19,384.099,-165.247,255.209,320.636,-84.6727,203.547,119.155,-131.28,225.013,115.249,-132.502,195.494,190.465,-117.133,240.937,83.0009,-116.426,201.861,36.1984,-68.3144,200.528,49.2316,-258.042,606.903,594.138,-307.496,637.263,471.774,-214.97,646.484,594.628,-234.678,688.608,548.967
629,0,-100.464,200.419,655.645,-114.514,428.862,647.038,-72.6859,348.258,332.616,-181.473,407.964,632.522,,,,,,,-155.382,206.618,616.858,-165.708,260.274,602.024,-202.141,178.675,458.391,-203.246,171.545,498.925,-201.455,213.666,486.155,-187.929,147.458,436.986,-175.611,222.958,294.707,-116.19,215.93,294.23,-184.666,236.285,384.382,-164.863,255.346,320.508,-84.4078,203.577,119.133,-131.15,225.114,115.246,-132.454,195.602,190.522,-117.256,240.973,82.9098,-116.408,201.859,36.2575,-68.4154,200.717,49.1853,-257.777,607.024,594.132,-307.471,637.203,471.787,-214.838,646.531,594.346,-234.371,690.478,551.341
630,0,-99.8893,200.634,654.966,-114.255,429.303,647.006,-72.549,348.29,332.64,-181.336,408.065,632.502,,,,,,,-154.88,207.161,616.687,-165.256,260.725,601.722,-202.091,179.017,458.442,-203.199,171.627,499.204,-201.258,213.901,486.151,-187.562,147.695,436.839,-175.414,223.029,295.02,-115.975,215.967,294.263,-184.324,236.532,384.048,-165.194,255.237,320.756,-84.4426,203.667,119.136,-131.142,225.15,115.264,-132.247,195.686,190.208,-117.287,240.994,82.9414,-116.391,201.843,36.3241,-68.2707,200.646,49.2842,-257.649,607.243,594.15,-307.456,637.246,471.8,-214.636,646.892,594.243,-234.144,690.75,551.285
631,0,-99.3568,201.101,654.527,-114.067,429.382,647.032,-72.608,348.552,332.52,-181.132,408.489,632.621,,,,,,,-154.476,207.586,616.745,-164.954,261.01,601.999,-201.932,179.17,458.514,-203.131,171.765,499.4,-201.082,214.155,486.162,-187.413,147.862,436.901,-175.255,223.17,294.935,-115.789,216.005,294.222,-184.106,236.677,384.216,-164.947,255.411,320.62,-84.4146,203.697,119.108,-130.934,225.254,115.369,-132.173,195.764,190.196,-117.335,241.071,82.7341,-116.452,201.848,36.3418,-68.2969,200.672,49.1857,-257.388,607.35,594.17,-307.509,636.936,471.667,-214.608,647.082,594.655,-234.021,690.981,551.26
632,0,-99.3234,201.413,654.969,-113.871,429.72,646.854,-72.6013,348.774,332.561,-180.803,408.746,632.793,,,,,,,-154.282,207.992,616.762,-164.601,261.451,601.828,-201.767,179.372,458.553,-202.962,171.999,499.512,-200.898,214.359,486.21,-187.187,148.047,436.967,-174.943,223.336,295.022,-115.618,216.047,294.256,-183.856,236.888,384.097,-165.022,255.45,320.722,-84.1573,203.799,119.132,-130.942,225.338,115.242,-132.267,196.097,189.993,-116.952,241.096,82.6468,-116.3,201.848,36.2024,-68.2065,200.668,49.2234,-257.385,607.395,593.89,-307.457,637.286,471.83,-214.31,647.508,594.873,-233.826,691.363,551.355
633,0,-98.6042,202.114,653.968,-113.373,430.042,646.947,-72.5955,348.966,332.611,-180.373,409.356,633.036,,,,,,,-154.513,208.059,617.461,-164.023,262.009,601.252,-201.666,179.494,458.719,-202.703,172.231,499.643,-200.622,214.611,486.326,-187.08,148.212,437.083,-175.247,223.37,294.645,-115.379,216.088,294.339,-183.555,237.121,384.08,-164.895,255.564,320.692,-84.4541,203.664,118.997,-130.842,225.386,115.173,-132.179,196.169,189.872,-117.151,241.175,82.7156,-116.284,201.924,36.3044,-68.4062,200.619,49.1395,-257.236,607.57,593.87,-307.554,637.113,471.786,-213.816,647.954,593.791,-233.768,691.513,551.35
634,0,-98.4855,202.73,654.289,-113.173,430.438,646.987,-72.5407,349.216,332.813,-181.331,407.426,631.987,,,,,,,-154.284,208.28,617.555,-164.256,261.907,601.685,-201.512,179.718,458.741,-202.307,172.585,499.519,-200.493,214.818,486.304,-186.94,148.367,437.296,-175.122,223.421,295.128,-115.162,216.113,294.38,-183.453,237.235,384.015,-164.932,255.684,320.79,-84.5802,203.805,118.866,-130.805,225.393,115.316,-132.128,196.286,189.685,-116.77,241.146,82.5544,-116.264,202.045,36.2567,-68.2933,200.708,49.1241,-257.112,607.774,593.791,-307.259,637.578,471.887,-213.662,648.152,593.744,-233.711,691.745,551.411
635,0,-98.6098,203.081,654.969,-112.857,430.48,646.939,-72.7074,349.396,332.76,-182.166,403.371,630.804,,,,,,,-154.819,208.154,619.192,-164.249,262.078,602.003,-201.327,180.018,458.746,-201.728,173.15,499.269,-200.329,215.024,486.355,-186.756,148.51,437.433,-174.663,223.69,295.128,-114.946,216.145,294.418,-183.15,237.528,383.924,-164.902,255.777,320.836,-84.6456,203.723,118.799,-130.688,225.457,115.235,-132.057,196.356,189.805,-116.874,241.139,82.5667,-116.399,201.963,36.2184,-68.3281,200.756,49.1974,-256.949,607.915,593.669,-307.178,637.712,471.945,-213.453,648.469,593.689,-233.832,691.481,551.068
636,0,-98.6481,203.312,656.068,-112.503,430.612,646.855,-72.791,349.534,332.558,-181.189,405.176,631.379,,,,,,,-154.252,208.948,618.03,-164.018,262.423,602.011,-201.105,180.001,458.895,-201.579,173.357,499.443,-200.215,215.194,486.409,-186.594,148.697,437.442,-174.738,223.727,295.067,-114.731,216.186,294.453,-182.984,237.575,383.781,-164.695,255.909,320.791,-84.66,203.774,118.797,-130.723,225.492,115.251,-132.02,196.461,189.694,-117.052,241.166,82.5362,-116.277,201.933,36.2759,-68.3871,200.672,49.1139,-256.912,608.133,593.557,-306.986,637.583,471.838,-213.277,648.994,594.161,-233.761,691.69,551.086
637,0,-98.2193,203.696,655.586,-112.123,430.874,646.779,-72.8232,349.819,332.691,-180.735,407.614,632.275,,,,,,,-153.296,209.65,616.609,-163.916,262.356,602.909,-200.854,180.252,458.99,-201.412,173.546,499.521,-199.868,215.457,486.645,-186.301,149.007,437.292,-175.009,223.719,295.035,-114.519,216.237,294.483,-182.999,237.709,383.58,-164.083,256.199,320.596,-84.66,203.776,118.78,-130.633,225.555,115.196,-131.993,196.566,189.685,-117.143,241.226,82.6404,-116.317,201.941,36.2688,-68.4251,200.666,49.0612,-256.772,608.416,593.47,-307.477,635.764,471.653,-213.166,649.305,593.851,-233.782,691.839,550.992
638,0,-98.018,204.095,655.676,-111.973,431.193,646.895,-72.9586,350.005,332.608,-181.046,402.225,630.298,,,,,,,-153.596,209.867,617.766,-163.905,262.558,603.057,-200.577,180.475,459.026,-201.352,173.61,499.676,-199.789,215.607,486.544,-186.177,149.116,437.337,-174.78,223.909,295.158,-114.311,216.299,294.509,-182.834,237.864,383.547,-164.322,256.235,320.807,-84.5738,203.791,118.821,-130.66,225.542,115.299,-131.91,196.586,189.689,-117.014,241.252,82.6536,-116.279,201.943,36.2274,-68.3605,200.694,49.0818,-256.613,608.738,593.443,-306.845,637.799,471.905,-213.013,649.471,593.879,-233.322,692.039,550.992
639,0,-97.8234,204.494,655.868,-111.747,432.226,646.885,-73.0674,350.371,332.533,-180.583,401.989,630.185,,,,,,,-152.657,210.632,617.037,-163.637,262.898,602.973,-200.238,180.891,459.122,-201.224,173.792,499.801,-199.59,215.825,486.636,-185.963,149.318,437.351,-174.591,224.07,295.246,-114.106,216.373,294.531,-182.642,237.938,383.514,-164.549,256.229,321.022,-84.5728,203.754,118.814,-130.523,225.533,115.324,-131.912,196.684,189.617,-116.964,241.195,82.8534,-116.324,201.861,36.2284,-68.3192,200.621,49.1308,-256.501,608.94,593.425,-307.177,635.99,471.615,-212.935,649.573,594.195,-233.289,692.444,551.081
640,0,-97.3162,205.011,654.945,-111.563,432.113,647.043,-73.0085,350.409,332.673,-180.434,402.453,630.293,,,,,,,-151.987,211.145,616.553,-163.444,263.219,602.851,-200.313,181.226,459.144,-201.065,174.046,499.843,-199.396,216.13,486.682,-185.7,149.555,437.497,-174.502,224.3,294.878,-113.906,216.46,294.549,-182.708,238.051,383.983,-164.245,256.46,320.959,-84.9675,203.578,118.617,-130.504,225.544,115.304,-131.858,196.73,189.459,-117.161,241.218,82.8111,-116.263,201.952,36.1012,-68.3518,200.646,49.0895,-256.397,609.261,593.324,-307.085,636.277,471.562,-212.841,649.829,593.999,-233.103,692.848,551.229
641,0,-97.1263,205.35,655.104,-111.336,432.464,647.128,-73.075,350.843,332.695,-180.444,403.421,630.631,,,,,,,-151.938,211.32,616.849,-163.108,263.591,602.858,-199.971,181.447,459.158,-200.78,174.379,499.817,-199.143,216.434,486.75,-185.349,149.856,437.484,-174.258,224.42,295.109,-113.711,216.559,294.564,-182.198,238.328,383.564,-163.438,256.778,320.628,-84.7659,203.61,118.739,-130.442,225.497,115.438,-131.774,196.743,189.738,-117.01,241.149,82.9877,-116.268,201.943,36.1544,-68.3235,200.57,49.181,-256.232,609.386,593.369,-306.907,636.472,471.423,-212.695,649.921,594.118,-232.715,693.299,551.157
642,0,-96.9657,205.892,655.398,-111.1,432.86,647.159,-72.9843,350.986,332.724,-180.309,404.096,630.832,,,,,,,-152.971,210.355,620.266,-162.794,263.975,602.778,-199.94,181.545,459.239,-200.647,174.544,500.114,-198.862,216.727,486.798,-185.275,150.076,437.886,-174.256,224.469,295.08,-113.521,216.671,294.574,-181.806,238.588,383.499,-163.792,256.746,320.925,-84.4665,203.929,118.827,-130.482,225.531,115.41,-131.646,196.673,190.056,-117.191,241.135,82.8861,-116.302,201.864,36.2708,-68.3057,200.477,49.1272,-256.072,609.577,593.362,-306.817,636.734,471.485,-212.565,650.055,593.417,-232.614,693.463,550.831
643,0,-96.5405,206.508,655.451,-110.879,433.193,647.128,-72.8941,351.15,332.833,-180.079,404.759,630.948,,,,,,,-152.932,210.79,620.092,-162.668,264.178,602.892,-199.713,181.859,459.242,-200.541,174.796,500.323,-198.659,216.972,486.874,-185.106,150.289,438.126,-174.105,224.636,295.037,-113.336,216.794,294.581,-181.995,238.683,384.073,-163.791,256.699,321.058,-84.6588,203.606,118.692,-130.486,225.538,115.389,-131.562,196.714,190.119,-117.188,241.114,82.8493,-116.277,201.861,36.2633,-68.2813,200.585,49.1204,-255.084,610.444,594.095,-306.668,637.191,471.421,-212.452,649.925,594.196,-232.726,693.753,551.077
